angle,curLapTime,damage,distFromStart,distRaced,focus,fuel,gear,lastLapTime,opponents,racePos,rpm,speedX,speedY,speedZ,track,trackPos,wheelSpinVel,z,parser,actions,accel,brake,gear,steer,clutch,focus,meta
0.000729799,27.584,0,948.003,972.999,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.44,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7723.59,141.012,0.551812,-17.2829,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.26829,"[118.411, 118.441, 122.596, 122.397]",0.341608,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,-0.3,0,0,0
-0.000187397,27.606,0,948.843,973.84,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4394,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7719.39,141.346,0.147988,-17.3574,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.26867,"[117.995, 118.463, 122.395, 122.513]",0.341887,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,-0.3,0,0,0
0.00294137,27.628,0,949.686,974.682,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4388,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7717.86,141.66,0.28137,-17.5572,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.26871,"[117.693, 118.985, 122.321, 122.628]",0.340311,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,-0.3,0,0,0
0.00841236,27.65,0,950.53,975.526,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4382,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7742.11,141.946,0.623558,-17.7211,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.26842,"[117.6, 119.55, 122.581, 123.295]",0.338799,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,-0.3,0,0,0
0.0159595,27.672,0,951.376,976.372,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4376,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7778.55,142.21,1.08823,-17.801,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.26761,"[117.578, 120.073, 123.34, 123.779]",0.338476,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,-0.3,0,0,0
0.0255053,27.694,0,952.223,977.219,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.437,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7924.83,142.407,1.81257,-18.0152,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.26619,"[117.547, 120.501, 126.117, 125.406]",0.338354,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,-0.3,0,0,0
0.037437,27.716,0,953.072,978.068,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4364,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7922.47,142.664,2.73194,-18.1204,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.2641,"[117.452, 120.95, 125.916, 125.439]",0.338614,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,-0.3,0,0,0
0.0508618,27.738,0,953.922,978.919,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4358,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7911.21,142.91,3.78101,-18.1933,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.26116,"[117.418, 121.235, 125.357, 125.547]",0.339331,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,-0.3,0,0,0
0.0651503,27.76,0,954.774,979.77,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4353,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7911.28,143.122,4.8696,-18.241,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.25729,"[117.401, 121.435, 125.016, 125.995]",0.33975,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,-0.3,0,0,0
0.0793157,27.782,0,955.627,980.623,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4347,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7917.39,143.325,5.99424,-18.3525,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.25245,"[117.433, 121.492, 125.22, 126.131]",0.33897,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,-0.3,0,0,0
0.0923631,27.804,0,956.48,981.477,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4344,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7579.45,143.214,6.84379,-18.4394,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.24662,"[117.525, 121.35, 118.412, 122.294]",0.337933,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,-0.3,0,0,0
0.104701,27.826,0,957.332,982.329,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4342,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7538.59,142.927,7.45339,-18.4539,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.23964,"[117.404, 121.009, 117.316, 121.979]",0.336763,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,-0.3,0,0,0
0.117398,27.848,0,958.183,983.179,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4339,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7491.36,142.628,8.12829,-18.5224,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.23154,"[117.098, 120.741, 116.226, 121.584]",0.335447,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,-0.3,0,0,0
0.131327,27.87,0,959.031,984.028,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4338,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7474.02,142.284,8.87526,-18.5148,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.22227,"[116.661, 120.55, 115.914, 121.425]",0.334641,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,-0.3,0,0,0
0.145918,27.892,0,959.878,984.874,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4336,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7459.51,141.922,9.68979,-18.4264,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.21181,"[116.236, 120.264, 115.767, 121.139]",0.334761,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,-0.3,0,0,0
0.160649,27.914,0,960.722,985.718,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4334,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7444.62,141.549,10.5494,-18.3452,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.20016,"[115.848, 119.901, 115.575, 120.826]",0.335234,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,0,0,0,0
0.175197,27.936,0,961.564,986.56,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4333,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7424.3,141.173,11.4048,-18.3073,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.18733,"[115.486, 119.518, 115.24, 120.479]",0.335279,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,0,0,0,0
0.189107,27.958,0,962.404,987.4,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4331,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7399.16,140.814,12.2531,-18.2952,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.17331,"[116.284, 120.162, 114.827, 120.061]",0.334682,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,0,0,0,0
0.201166,27.98,0,963.241,988.238,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4329,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7377.07,140.522,12.9181,-18.3418,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.15819,"[116.443, 119.904, 114.634, 119.548]",0.333477,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,0,0,0,0
0.211897,28.002,0,964.077,989.074,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4328,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7359.7,140.244,13.3933,-18.3404,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.14206,"[116.348, 119.532, 114.557, 119.047]",0.332108,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,0,0,0,0
0.221828,28.024,0,964.911,989.908,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4326,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7336.6,139.977,13.7809,-18.3625,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.12495,"[116.217, 119.212, 114.589, 118.254]",0.331213,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,0,0,0,0
0.231004,28.046,0,965.744,990.74,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4324,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7313.17,139.717,14.0182,-18.3596,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.10685,"[116.09, 118.863, 114.604, 117.552]",0.330658,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,0,0,0,0
0.239686,28.068,0,966.574,991.571,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4323,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7299.98,139.454,14.1295,-18.3125,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.08771,"[115.948, 118.54, 114.509, 117.355]",0.329979,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,0,0,0,0
0.248141,28.09,0,967.403,992.399,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4321,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7294.23,139.191,14.1854,-18.2599,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.06753,"[115.769, 118.263, 114.435, 117.265]",0.328772,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,0,0,0,0
0.256663,28.112,0,968.229,993.225,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4319,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7291.36,138.926,14.2146,-18.2454,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.04623,"[115.534, 118.085, 114.216, 117.325]",0.326143,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,-0.3,0,0,0
0.264983,28.134,0,969.053,994.049,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4318,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7287.11,138.664,14.215,-18.2254,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.02386,"[115.328, 117.886, 114.15, 117.18]",0.322994,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,-0.3,0,0,0
0.272831,28.156,0,969.875,994.871,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.4316,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7277.92,138.383,14.0125,-18.1852,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",1.00031,"[114.341, 116.656, 114.101, 116.902]",0.320076,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0], 'brake': [0], 'gear': [3], 'steer': [-0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0,0,3,-0.3,0,0,0
